,name,salary,employer,info,site
271,Senior Python Developer,,ООО Цифровое проектирование,https://hh.ru/vacancy/42275868?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
272,Python программист (продукт O2),,Positive Technologies,https://hh.ru/vacancy/49516473?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
273,Middle Python Developer,,ScrumLaunch,https://hh.ru/vacancy/48041427?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
274,Python Developer Middle/Senior,"{'a_min_salary': 140000, 'b_max_salary': 220000, 'x_currency': 'руб'}",ООО ВАТСОН,https://hh.ru/vacancy/48343623?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
275,Программист Python,"{'a_min_salary': 115000, 'b_max_salary': 220000, 'x_currency': 'руб'}",Тензор,https://hh.ru/vacancy/46417309?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
276,Senior Python Developer (DS направление),,Домклик,https://hh.ru/vacancy/46346489?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
277,Python Developer,,SWAN Software Solutions,https://hh.ru/vacancy/48255273?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
278,Python-разработчик в команду Machine Learning,,Центр финансовых технологий,https://hh.ru/vacancy/41959154?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
279,Python Developer,,SWAN Software Solutions,https://hh.ru/vacancy/48255278?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=13
280,Python разработчик,,IBS,https://hh.ru/vacancy/49513809?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
281,Python Developer,,Playrix,https://hh.ru/vacancy/48487033?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
282,Программист Python,,ПАО Первая Грузовая Компания,https://hh.ru/vacancy/48621903?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
283,"Senior/Lead Python Engineer (ML, Infrastructure)","{'a_min_salary': 4000, 'b_max_salary': None, 'x_currency': 'EUR'}",Greenscreens.AI,https://hh.ru/vacancy/48894153?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
284,Python программист (продукт O2),,Positive Technologies,https://hh.ru/vacancy/49516462?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
285,Python программист (продукт O2),,Positive Technologies,https://hh.ru/vacancy/49516473?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
286,Python Developer,,Nexters,https://hh.ru/vacancy/49492787?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
287,Junior python back-end software engineer,,ООО Ридотто,https://hh.ru/vacancy/49451934?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
288,Senior Python developer,,Softline,https://hh.ru/vacancy/49442600?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
289,Senior Python-разработчик,,VSEMAYKI.RU,https://hh.ru/vacancy/48307115?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
290,Python программист (Наставник онлайн-курса по Python),,Hexlet,https://hh.ru/vacancy/48702145?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
291,"Computer Vision developer (machine learning, python)",,ООО Мотив Нейроморфные Технологии,https://hh.ru/vacancy/49528999?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
292,Middle Python разработчик,"{'a_min_salary': 120000, 'b_max_salary': 180000, 'x_currency': 'руб'}",KINDDA,https://hh.ru/vacancy/48648368?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
293,Python developer (Big Data),,"EPAM Systems, Inc.",https://hh.ru/vacancy/40289976?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
294,Стажер-программист Python,,Центр разработки Orion Innovation (ранее MERA),https://hh.ru/vacancy/48517296?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
295,Middle Python developer,,FinPay,https://hh.ru/vacancy/48409926?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
296,Python developer,,АО РТСофт,https://hh.ru/vacancy/43809461?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
297,Python developer,,НеоБИТ,https://hh.ru/vacancy/48322827?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
298,Junior Python Developer,,CodeX Software,https://hh.ru/vacancy/49422720?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
299,Разработчик автотестов Python,,Nexign (АО «Нэксайн»),https://hh.ru/vacancy/49544353?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=14
300,Специалист Computer Vision (Senior Data Scientist),"{'a_min_salary': 180000, 'b_max_salary': 300000, 'x_currency': 'руб'}",ООО Медицинские Скрининг Системы,https://hh.ru/vacancy/49467026?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
301,Программист Python (Webscanner),,Positive Technologies,https://hh.ru/vacancy/49516364?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
302,Разработчик автотестов Python,,Nexign (АО «Нэксайн»),https://hh.ru/vacancy/49544353?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
303,Разработчик (Python),,"Форум-групп, Холдинг",https://hh.ru/vacancy/48762414?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
304,Senior Python-разработчик,,VSEMAYKI.RU,https://hh.ru/vacancy/48307115?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
305,Data Scientist,"{'a_min_salary': 100000, 'b_max_salary': None, 'x_currency': 'руб'}",IBReal,https://hh.ru/vacancy/49450954?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
306,Разработчик Python,,Сбер. IT,https://hh.ru/vacancy/48745437?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
307,Python-разработчик,"{'a_min_salary': None, 'b_max_salary': 400000, 'x_currency': 'руб'}",AGIMA,https://hh.ru/vacancy/48463982?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
308,Python Developer,,ООО АдсПро Медиа,https://hh.ru/vacancy/49508581?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
309,Программист (Python),,Инфотекс Интернет Траст,https://hh.ru/vacancy/46694196?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
310,Junior python back-end software engineer,,ООО Ридотто,https://hh.ru/vacancy/49451934?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
311,Python Developer,,Nexters,https://hh.ru/vacancy/49492787?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
312,Senior Python Developer for KernelCare team,,Cloud Linux,https://hh.ru/vacancy/49574434?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
313,Middle Python developer,"{'a_min_salary': 80000, 'b_max_salary': 120000, 'x_currency': 'руб'}",Bcraft,https://hh.ru/vacancy/49518669?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
314,Python-разработчик (удаленно),,ООО Строительный Двор,https://hh.ru/vacancy/49056356?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
315,Программист Python (Webscanner),,Positive Technologies,https://hh.ru/vacancy/49516340?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
316,Программист Python,"{'a_min_salary': 115000, 'b_max_salary': 220000, 'x_currency': 'руб'}",Тензор,https://hh.ru/vacancy/46417309?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
317,Python developer (Виртуальный ассистент),,Сбер. IT,https://hh.ru/vacancy/49479654?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
318,"Автор тестов на курс ""Python-разработчик""",,Яндекс.Практикум,https://hh.ru/vacancy/49536579?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
319,Python программист (продукт O2),,Positive Technologies,https://hh.ru/vacancy/49516442?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=15
320,Senior Python программист,"{'a_min_salary': None, 'b_max_salary': 220000, 'x_currency': 'руб'}",Офисный Мир КМ,https://hh.ru/vacancy/41607887?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=16
321,Python developer (разработчик высоконагруженного API),"{'a_min_salary': 100000, 'b_max_salary': 200000, 'x_currency': 'руб'}",ЗАО Группа компаний С7,https://hh.ru/vacancy/49419031?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=16
322,Python Developer,,Emlid,https://hh.ru/vacancy/49008074?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=16
323,Data science (Big Data аналитик),,"VK, MY.GAMES",https://hh.ru/vacancy/48585168?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=16
